yearID,playerID,salary,G_fielding,GS_fielding,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR,W,L,G_pitching,GS_pitching,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP_right,HBP,BK,BFP,GF,R,SH,SF,GIDP,G_batting2,G_batting_total,AB,R_right,H_right,2B,3B,HR_right,RBI,SB_right,CS_right,BB_right,SO_right,IBB_right,HBP_right,SH_right,SF_right,GIDP_right,G_old,Training_Validation
2009,quinthu01,610000,59,51,1281,358,36,5,6,5,0,14,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,157,11,37,8,1,4,14,0,0,7,41,1,4,0,0,8,0,Training
2010,quinthu01,750000,87,74,1961,561,49,5,5,4,0,35,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,88,0,265,13,62,10,0,4,20,0,0,8,59,2,2,1,0,5,0,Training
2011,quinthu01,1000000,77,73,1926,541,43,5,9,3,0,48,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,79,0,262,22,63,12,1,2,25,1,0,6,53,2,1,1,2,10,0,Training
2012,quinthu01,1000000,43,40,1065,310,28,5,5,2,0,32,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,138,7,32,12,0,1,19,0,1,4,28,0,1,0,1,1,0,Training
2013,quintjo01,500000,33,33,600,4,23,2,1,0,0,0,0,0,9,7,33,33,0,0,0,600,188,78,23,56,164,0.247,3.51,2,2,5,1,832,0,83,3,6,15,33,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Training
2014,quintjo01,850000,32,32,601,4,25,0,6,0,0,0,0,0,9,11,32,32,0,0,0,601,197,74,10,52,178,0.257,3.32,3,7,2,0,830,0,87,4,6,17,32,0,9,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,Training
2015,quintjo01,3400000,32,32,619,2,27,0,1,0,0,0,0,0,9,10,32,32,1,1,0,619,218,77,16,44,177,0.272,3.36,4,5,8,0,862,0,81,4,4,18,32,0,8,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,Training
2016,quintjo01,5400000,32,32,624,3,18,1,3,0,0,0,0,0,13,12,32,32,0,0,0,624,192,74,22,50,181,0.246,3.2,1,10,4,1,837,0,76,2,2,18,32,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Validation
2009,quintom01,408000,48,6,398,37,49,2,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,58,7,10,2,0,0,2,0,0,8,27,0,0,3,0,0,0,Training
2006,quirogu01,327500,1,1,24,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Training
2008,quirogu01,400000,54,39,1063,229,17,1,3,5,0,30,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,134,12,25,5,0,2,14,0,0,12,34,0,1,1,0,3,0,Training
2007,rabelmi01,380000,49,43,1184,246,21,5,5,3,0,26,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,168,14,43,10,2,1,18,0,0,6,41,0,5,5,1,4,0,Training
2008,rabelmi01,390000,32,29,788,179,11,1,1,3,0,16,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,109,9,22,1,0,3,10,0,1,8,25,0,1,1,3,1,0,Training
2008,raburry01,396000,91,39,1316,98,50,10,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,182,26,43,10,1,4,20,3,1,16,49,1,0,1,0,2,0,Training
2010,raburry01,438000,112,86,2334,184,49,6,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,113,0,371,54,104,25,1,15,62,2,2,27,92,0,8,1,3,8,0,Training
2011,raburry01,1300000,134,98,2571,184,133,17,28,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,121,0,387,53,99,22,2,14,49,1,1,21,114,2,3,4,3,4,0,Training
2012,raburry01,2100000,83,54,1418,80,65,4,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,205,14,35,14,0,1,12,1,1,13,53,0,2,1,1,7,0,Training
2014,raburry01,2250000,45,33,847,45,5,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,74,0,195,18,39,7,0,4,22,0,0,13,51,1,1,0,3,8,0,Training
2015,raburry01,2500000,36,24,584,43,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0.333,0.0,0,0,0,0,4,0,2,0,0,0,82,0,173,22,52,16,1,8,29,0,0,23,44,3,4,0,1,5,0,Training
2016,raburry01,1500000,54,48,1031,66,6,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,113,0,223,30,49,10,2,9,30,0,0,28,80,0,2,0,3,6,0,Validation
2006,radkebr01,9000000,28,28,487,20,21,0,1,0,0,0,0,0,12,9,28,28,0,0,0,487,197,78,24,32,83,0.307,4.32,3,2,1,0,689,0,87,5,10,16,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Training
2006,rakeraa01,327000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
2008,ramiral03,1111666,149,125,3403,261,344,13,75,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,136,0,480,65,139,22,2,21,77,13,9,18,61,3,3,4,4,14,0,Training
2009,ramiral03,1225000,148,147,3881,220,410,20,94,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,148,0,542,71,150,14,1,15,68,14,5,49,66,3,1,6,8,15,0,Training
2010,ramiral03,1225000,156,154,4130,249,499,20,109,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,156,0,585,83,165,29,2,18,70,13,8,27,82,2,2,7,5,12,0,Training
2011,ramiral03,2750000,155,154,4146,217,457,16,99,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,158,0,614,81,165,31,2,15,70,7,5,51,84,1,6,8,5,19,0,Training
2012,ramiral03,5000000,158,157,4176,227,434,12,93,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,158,0,593,59,157,24,4,9,73,20,7,16,77,2,4,4,4,15,0,Training
2013,ramiral03,7000000,158,157,4202,236,433,22,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,158,0,637,68,181,39,2,6,48,30,9,26,68,2,3,4,4,17,0,Training
2014,ramiral03,9500000,158,157,4130,195,486,15,119,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,158,0,622,82,170,35,2,15,74,21,4,24,81,0,6,1,4,21,0,Training
2015,ramiral03,10000000,153,151,4052,206,462,16,105,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0.0,0,0,1,0,5,1,0,0,0,0,154,0,583,54,145,33,0,10,62,17,7,31,68,2,1,1,6,18,0,Training
2016,ramiral03,3000000,131,123,3269,166,318,14,84,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,145,0,478,38,115,22,2,6,48,8,9,21,63,3,4,1,2,8,0,Validation
2006,ramirar01,10750000,156,155,4059,110,252,13,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,157,0,594,93,173,38,4,38,119,2,1,50,63,4,9,0,7,15,0,Training
2007,ramirar01,9000000,126,126,3274,88,260,10,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,132,0,506,72,157,35,4,26,101,0,0,43,66,8,4,0,5,13,0,Training
2008,ramirar01,15000000,147,147,3848,83,225,18,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,149,0,554,97,160,44,1,27,111,2,2,74,94,7,11,0,6,13,0,Training
2009,ramirar01,16650000,79,79,2051,45,137,10,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,82,0,306,46,97,14,1,15,65,2,1,28,43,3,8,0,0,8,0,Training
2010,ramirar01,16750000,118,116,3010,56,190,16,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,124,0,465,61,112,21,1,25,83,0,0,34,90,3,3,0,5,10,0,Training
2011,ramirar01,14600000,145,143,3724,68,216,14,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,149,0,565,80,173,35,1,26,93,1,1,43,69,5,10,0,8,12,0,Training
2012,ramirar01,6000000,143,143,3727,71,222,7,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,149,0,570,92,171,50,3,27,105,9,2,44,82,3,12,0,4,14,0,Training
2013,ramirar01,10000000,80,80,1971,45,103,7,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,304,43,86,18,0,12,49,0,1,36,55,0,8,0,3,8,0,Training
2014,ramirar01,16000000,126,126,3231,74,184,10,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,133,0,494,47,141,23,1,15,66,3,0,21,75,2,13,0,3,18,0,Training
2015,ramirar01,14000000,127,124,2986,89,203,12,25,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,137,0,475,43,117,31,1,17,75,1,0,31,68,3,5,0,5,23,0,Training
2009,ramired01,422450,20,0,66,1,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,66,25,14,6,18,22,0.281,5.73,0,1,0,0,110,2,15,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2010,ramired01,427400,7,0,33,0,1,1,0,0,0,0,0,0,1,0,7,0,0,0,0,33,9,6,1,10,10,0.22,4.91,1,1,0,0,54,3,7,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2007,ramirel01,390000,4,3,49,2,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,49,20,14,5,8,8,0.313,7.71,0,0,0,0,73,0,14,1,0,2,4,0,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Training
2011,ramirel02,414000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
2012,ramirer01,480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
2014,ramirer02,511800,17,14,226,2,8,0,0,0,0,0,0,0,1,6,17,14,0,0,0,226,82,44,13,34,60,0.277,5.26,2,3,6,0,338,0,44,1,1,6,17,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Training
2015,ramirer02,522800,34,27,490,7,19,1,2,0,0,0,0,0,11,6,34,27,0,0,0,490,145,68,16,40,126,0.236,3.75,0,3,9,0,666,5,73,1,1,13,34,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Training
2016,ramirer02,2375000,64,1,272,4,13,0,0,0,0,0,0,0,7,11,64,1,0,0,2,272,90,38,14,26,63,0.265,3.77,5,7,4,0,378,13,39,7,2,12,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validation
2006,ramirha01,327000,154,153,3970,258,411,26,111,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,158,0,633,119,185,46,11,17,59,51,15,56,128,0,4,5,2,7,0,Training
2007,ramirha01,402000,151,150,3905,225,392,24,98,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,154,0,639,125,212,48,6,29,81,51,14,52,95,3,7,4,4,10,0,Training
2008,ramirha01,439000,150,150,3906,236,401,22,89,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,153,0,589,125,177,34,4,33,67,35,12,92,122,9,8,0,4,5,0,Training
2009,ramirha01,5500000,146,145,3777,221,349,10,77,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,151,0,576,101,197,42,1,24,106,27,8,61,101,14,9,1,5,9,0,Training
2010,ramirha01,7000000,140,140,3651,200,342,16,78,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,142,0,543,92,163,28,2,21,76,32,10,64,93,12,7,0,5,14,0,Training
2011,ramirha01,11000000,86,86,2264,127,188,14,38,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,338,55,82,16,0,10,45,20,10,44,66,3,2,1,0,6,0,Training
2012,ramirha01,15000000,155,153,4091,141,287,15,55,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,157,0,604,79,155,29,4,24,92,21,7,54,132,4,6,0,3,17,0,Training
2013,ramirha01,15500000,76,75,1953,105,210,13,43,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,86,0,304,62,105,25,2,20,57,10,2,27,52,3,3,0,2,5,0,Training
2014,ramirha01,16000000,115,116,2759,148,246,16,53,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,128,0,449,64,127,35,0,13,71,14,5,56,84,2,6,0,1,10,0,Training
2015,ramirha01,19750000,93,92,2255,120,3,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,105,0,401,59,100,12,1,19,53,6,3,21,71,2,4,0,4,11,0,Training
2016,ramirha01,22750000,133,133,3435,1000,39,4,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,147,0,549,81,157,28,1,30,111,9,3,60,120,5,7,0,4,17,0,Validation
2006,ramirho01,2200000,14,14,229,10,20,1,3,0,0,0,0,0,5,5,14,14,0,0,0,229,85,38,6,31,37,0.287,4.48,2,0,4,1,337,0,42,3,3,13,14,0,24,2,3,0,0,0,0,0,0,1,2,0,0,3,0,0,0,Training
2007,ramirho01,2650000,20,20,294,4,26,0,3,0,0,0,0,0,8,7,20,20,0,0,0,294,139,78,13,42,40,0.337,7.16,1,1,2,0,459,0,86,1,1,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2009,ramirho01,1800000,19,1,68,4,2,0,0,0,0,0,0,0,0,2,19,1,0,0,0,68,27,15,3,11,13,0.293,5.96,3,1,0,0,104,1,16,1,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2015,ramirjo01,511300,94,84,2287,91,216,11,40,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,97,0,315,50,69,14,3,6,27,10,4,32,39,0,1,5,2,5,0,Training
2016,ramirjo01,518200,179,144,3920,136,191,7,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,565,84,176,46,3,11,76,22,7,44,62,1,4,1,4,10,0,Validation
2016,ramirjo02,507500,33,0,98,0,1,0,0,0,0,0,0,0,2,2,33,0,0,0,0,98,26,13,2,18,33,0.22,3.58,4,3,4,0,143,5,16,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validation
2006,ramirma02,18279238,123,123,3094,175,7,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,130,0,449,79,144,27,1,35,102,0,1,100,102,16,1,0,8,13,0,Training
2007,ramirma02,17016381,120,120,2984,182,8,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,133,0,483,84,143,33,1,20,88,0,0,71,92,13,7,0,8,21,0,Training
2008,ramirma02,18929923,119,119,2922,190,7,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,153,0,552,102,183,36,1,37,121,3,0,87,124,24,11,0,4,17,0,Training
2009,ramirma02,23854494,101,99,2436,139,3,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,104,0,352,62,102,24,2,19,63,0,1,71,81,21,7,0,1,7,0,Training
2010,ramirma02,18695006,46,48,1079,68,2,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,265,38,79,16,0,9,42,1,1,46,61,4,6,0,3,6,0,Training
2011,ramirma02,2020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,17,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,Training
2015,ramirne01,514500,19,0,42,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,42,12,5,1,6,15,0.231,3.21,0,2,0,0,60,4,5,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2016,ramirne01,524500,18,0,72,1,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,72,22,16,8,18,24,0.25466666666666665,7.213333333333334,2,5,0,0,107,7,16,0,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validation
2016,ramirno01,509500,14,0,39,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,39,16,9,4,8,15,0.327,6.23,1,0,2,0,61,7,9,0,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validation
2007,ramirra02,386000,22,0,52,1,2,0,0,0,0,0,0,0,2,2,22,0,0,0,0,52,21,16,2,6,15,0.313,8.31,2,2,1,0,78,5,16,2,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2008,ramirra02,397000,71,0,215,2,8,1,1,0,0,0,0,0,3,2,71,0,0,0,1,215,57,21,2,31,70,0.222,2.64,6,6,0,1,295,15,23,4,3,7,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2009,ramirra02,441000,70,0,209,7,4,1,1,0,0,0,0,0,7,4,70,0,0,0,0,209,61,22,7,32,52,0.233,2.84,4,2,4,2,301,16,26,3,0,7,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Training
2010,ramirra02,1155000,69,0,208,3,8,2,0,0,0,0,0,0,1,3,69,0,0,0,3,208,52,23,7,27,46,0.1935,2.565,3,5,0,2,284,23,24,2,4,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2011,ramirra02,1650000,66,0,206,4,6,2,1,0,0,0,0,0,3,3,66,0,0,0,4,206,54,20,3,26,66,0.216,2.62,5,6,3,1,282,22,24,2,1,3,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2012,ramirra02,2650000,58,0,191,3,6,0,0,0,0,0,0,0,3,4,58,0,0,0,1,191,58,30,4,35,52,0.247,4.24,4,4,0,0,277,18,33,3,3,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2013,ramosaj01,490000,68,0,240,5,9,2,0,0,0,0,0,0,3,4,68,0,0,0,0,240,58,28,4,43,86,0.201,3.15,3,1,2,0,338,18,32,1,3,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2014,ramosaj01,510000,68,0,192,2,6,0,0,0,0,0,0,0,7,0,68,0,0,0,0,192,36,15,1,43,73,0.164,2.11,7,7,3,0,270,12,16,3,1,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2015,ramosaj01,530000,71,0,211,4,8,0,1,0,0,0,0,0,2,4,71,0,0,0,32,211,45,18,6,26,87,0.184,2.3,0,2,3,0,277,51,18,1,2,7,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2016,ramosaj01,3400000,67,0,192,6,5,0,1,0,0,0,0,0,1,4,67,0,0,0,40,192,52,20,1,35,73,0.223,2.81,3,6,4,0,278,52,21,2,4,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validation
2010,ramosce01,401300,14,0,25,1,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,25,18,11,1,4,9,0.419,11.88,0,1,0,1,47,4,11,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2011,ramosce01,416700,59,0,131,3,9,0,1,0,0,0,0,0,0,1,59,0,0,0,0,131,36,19,4,25,31,0.224,3.92,8,1,3,0,192,9,22,1,2,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2013,ramosce01,501300,48,0,202,7,8,0,0,0,0,0,0,0,2,2,48,0,0,0,1,202,66,31,6,22,53,0.256,4.14,6,3,2,0,288,25,31,2,4,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2014,ramosce01,750000,43,7,248,4,8,2,0,0,0,0,0,0,2,6,43,7,0,0,0,248,73,34,8,39,66,0.233,3.7,7,4,1,0,360,14,39,3,3,4,43,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Training
2015,ramosce01,1312000,65,0,157,0,5,0,0,0,0,0,0,0,2,1,65,0,0,0,0,157,55,16,2,15,43,0.279,2.75,0,5,3,0,221,21,17,3,3,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2011,ramoswi01,415000,108,106,2855,684,55,5,7,3,0,48,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,113,0,389,48,104,22,1,15,52,0,2,38,76,8,2,4,2,19,0,Training
2012,ramoswi01,491250,24,24,650,189,14,1,1,2,0,19,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,83,11,22,2,0,3,10,0,0,12,19,2,0,0,1,1,0,Training
2013,ramoswi01,501250,77,77,2003,593,35,8,1,5,0,34,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,287,29,78,9,0,16,59,0,1,15,42,1,0,0,1,12,0,Training
2014,ramoswi01,2095000,87,87,2325,626,54,5,2,4,0,30,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,88,0,341,32,91,12,0,11,47,0,0,17,57,2,0,0,3,17,0,Training
2015,ramoswi01,3550000,125,123,3235,1026,77,6,3,3,0,30,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,128,0,475,41,109,16,0,15,68,0,0,21,101,2,0,0,8,16,0,Training
2016,ramoswi01,5350000,128,122,3289,1094,61,3,6,10,0,32,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,131,0,482,58,148,25,0,22,80,0,0,35,79,2,2,0,4,17,0,Validation
2006,randajo01,4000000,57,41,1144,100,74,5,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,206,23,55,13,0,4,28,0,0,16,26,2,0,2,3,12,0,Training
2009,ransoco01,455100,28,22,591,21,40,4,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,79,11,15,9,1,0,10,2,0,7,25,0,0,0,0,3,0,Training
2012,rapadcl01,525000,70,0,115,0,8,3,1,0,0,0,0,0,3,0,70,0,0,0,0,115,29,12,2,17,38,0.215,2.82,1,1,1,2,155,7,14,1,1,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2013,rapadcl01,553625,4,0,6,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,1,0,0,2,0,0.143,0.0,0,0,0,0,9,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2009,rasmuco01,400000,135,114,3106,276,3,6,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,147,0,474,72,119,22,2,16,52,3,1,36,95,3,3,5,2,5,0,Training
2010,rasmuco01,418000,134,124,3316,260,1,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,144,0,464,85,128,28,3,23,66,12,8,63,148,9,1,2,4,5,0,Training
2011,rasmuco01,443000,127,122,3278,302,4,6,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,129,0,471,75,106,24,6,14,53,5,2,50,116,2,0,2,3,10,0,Training
2012,rasmuco01,2700000,145,138,3712,304,7,6,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,151,0,565,75,126,21,5,23,75,4,3,47,149,5,7,2,4,7,0,Training
2013,rasmuco01,4675000,114,112,3008,308,1,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,417,57,115,26,1,22,66,0,1,37,135,0,3,0,1,4,0,Training
2014,rasmuco01,7000000,87,80,2158,234,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,104,0,346,45,78,21,1,18,40,4,0,29,124,2,1,0,0,1,0,Training
2015,rasmuco01,8000000,131,115,3087,235,9,5,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,137,0,432,67,103,23,2,25,61,2,1,47,154,0,2,1,3,6,0,Training
2016,rasmuco01,15800000,103,95,2607,173,13,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,107,0,369,38,76,10,0,15,54,4,1,43,121,0,0,1,4,5,0,Validation
2014,rasmuco02,501250,30,6,168,3,8,1,1,0,0,0,0,0,3,2,30,6,0,0,0,168,42,16,5,17,57,0.204,2.57,1,0,0,0,225,7,17,0,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2015,rasmuco02,513000,16,1,62,1,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,62,15,12,3,11,27,0.2,5.23,2,0,1,0,88,5,12,1,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2016,rasmuco02,514500,19,1,74,0,2,0,0,0,0,0,0,0,0,2,19,1,0,0,0,74,25,16,4,16,17,0.26,5.84,1,2,1,2,114,4,16,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validation
2007,rasneda01,384523,6,6,74,1,2,0,0,0,0,0,0,0,1,3,6,6,0,0,0,74,29,11,4,8,11,0.29,4.01,0,0,2,0,111,0,14,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2006,rauchjo01,335000,85,0,274,1,6,0,1,0,0,0,0,0,4,5,85,0,0,0,2,274,78,34,13,36,86,0.231,3.35,6,4,2,1,383,19,37,1,6,2,85,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Training
2007,rauchjo01,455000,88,0,262,5,5,0,0,0,0,0,0,0,8,4,88,0,0,0,4,262,75,35,7,21,71,0.23,3.61,4,2,0,0,354,26,37,2,5,6,88,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Training
2008,rauchjo01,1200000,74,0,215,2,7,0,0,0,0,0,0,0,4,8,74,0,0,0,18,215,69,33,11,16,66,0.2675,4.77,2,1,0,0,295,51,36,6,3,3,74,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Training
2009,rauchjo01,2525000,75,0,210,4,8,0,0,0,0,0,0,0,7,3,75,0,0,0,2,210,70,28,6,23,49,0.2555,2.9299999999999997,1,6,2,0,299,15,30,3,4,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2010,rauchjo01,2900000,59,0,173,3,2,0,1,0,0,0,0,0,3,1,59,0,0,0,21,173,61,20,3,14,46,0.268,3.12,0,1,1,0,245,41,20,1,1,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Training
2011,rauchjo01,3500000,53,0,156,3,6,0,1,0,0,0,0,0,5,4,53,0,0,0,11,156,56,28,11,14,36,0.269,4.85,1,2,1,0,225,28,28,2,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2012,rauchjo01,3500000,73,0,173,2,7,0,0,0,0,0,0,0,3,7,73,0,0,0,4,173,45,23,7,12,42,0.209,3.59,2,1,1,0,233,22,28,1,4,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2013,rauchjo01,1000000,15,0,50,1,4,0,0,0,0,0,0,0,1,2,15,0,0,0,0,50,23,14,1,7,15,0.329,7.56,3,1,1,0,80,6,14,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Training
